,price,bedroom,bathroom,sqm,developer,built_year,district,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,feature
4138,14690000,1,1,53,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,1,0,no,100,no,no,"['cook', 'Washing Machine', 'Maidsroom', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
4139,11368421,2,2,63,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Pathum Wan,0,0,no,530,no,no,"['view', 'balcony']"
4140,4650000,1,1,28,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Pathum Wan,0,3,no,530,no,no,"['Function room', 'Library', 'security', 'Lounge', 'fitness']"
4141,49500000,3,3,216,no,2020,Pathum Wan,0,0,no,680,no,no,"['furniture', 'Renovated', 'Air-Conditioning']"
4142,8750000,1,1,39,no,2018,Pathum Wan,0,0,no,280,no,no,"['balcony', 'Air-Conditioning']"
4143,7800000,1,1,57,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,no,540,no,no,"['pool', 'security', 'car park', 'fitness']"
4144,26670000,2,2,82,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['pool', 'security', 'car park', 'fitness']"
4145,27100000,2,2,81.91,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2021,Pathum Wan,1,0,no,800,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'Bathtub', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
4146,16200000,1,1,56,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2021,Pathum Wan,3,0,no,no,no,no,"['pool', 'Sky Lounge', 'sauna', 'security', 'Jacuzzi', 'fitness']"
4147,8000000,1,1,43,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2016,Pathum Wan,1,1,no,no,580,no,"['pool', 'Sky Lounge', 'security', 'Lounge', 'fitness']"
4148,5700000,1,1,32,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Pathum Wan,0,3,no,530,no,no,"['Function room', 'Library', 'security', 'Lounge', 'fitness']"
4149,12230000,1,1,48.73,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['pool', 'security', 'car park', 'fitness']"
4150,35000000,3,3,201.38,no,1998,Pathum Wan,1,0,no,400,no,no,"['pool', 'sauna', 'security', 'fitness', 'Squash court']"
4151,27780000,2,2,82,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['pool', 'security', 'car park', 'fitness']"
4152,7990000,0,1,42,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,no,540,no,no,"['pool', 'security', 'car park', 'fitness']"
4153,7725000,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Pathum Wan,0,3,no,530,no,no,"['Function room', 'Library', 'security', 'Lounge', 'fitness']"
4154,25500000,2,2,136.56,no,1998,Pathum Wan,1,0,no,400,no,no,"['pool', 'sauna', 'security', 'fitness', 'Squash court']"
4155,65990000,4,4,222,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2008,Pathum Wan,0,0,no,220,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
4156,15900000,1,1,56,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,0,0,no,100,no,no,"['Broadband Internet', 'Water Heater', 'Original Condition', 'High Floor', 'balcony', 'Kitchen']"
4157,9900000,1,1,45,no,2015,Pathum Wan,1,0,no,730,850,no,"['pool', 'security', 'Jacuzzi', 'car park']"
4158,6000000,1,1,37,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2011,Pathum Wan,1,0,no,180,no,no,"['cook', 'Washing Machine', 'Maidsroom', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'Fridge', 'balcony', 'Air-Conditioning']"
4159,27500000,2,2,96,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2008,Pathum Wan,1,0,no,220,no,no,"['pool', 'sauna', 'security', 'fitness']"
4160,11400000,1,1,45,no,2018,Pathum Wan,0,2,no,280,no,no,"['Library', 'security', 'BBQ pits', 'fitness']"
4161,60000000,2,2,163,no,2014,Pathum Wan,2,0,no,430,790,no,"['SCV/SMATV System', 'Bathtub', 'security', 'Jacuzzi', 'Corner Unit', 'balcony', 'Renovated', 'Air-Conditioning']"
4162,9500000,1,1,56,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,no,540,no,no,"['pool', 'security', 'car park', 'fitness']"
4163,28500000,3,3,178.14,no,1998,Pathum Wan,1,0,no,400,no,no,"['pool', 'sauna', 'security', 'fitness', 'Squash court']"
4164,21000000,1,1,70,no,2014,Pathum Wan,2,0,no,430,790,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'car park', 'fitness']"
4165,20000000,2,2,82.35,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['pool', 'security', 'car park', 'fitness']"
4166,23500000,1,1,58,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4167,11500000,1,1,44,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4168,26670000,2,2,82,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['pool', 'security', 'car park', 'fitness']"
4169,10321000,1,2,87,no,2008,Pathum Wan,0,0,no,320,no,no,"['Corner Unit', 'balcony']"
4170,18045720,1,1,57,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,1,0,no,340,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4171,46900000,2,2,144,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4172,11000000,1,1,44,no,2018,Pathum Wan,0,0,no,280,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
4173,65000000,3,3,127,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,1,0,no,340,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4174,14805000,1,1,54,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2021,Pathum Wan,0,0,no,800,no,no,"['cook', 'Renovated', 'Water Heater', 'Air-Conditioning']"
4175,24560000,2,2,79.4,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['pool', 'security', 'car park', 'fitness']"
4176,29555000,2,2,96.5,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2021,Pathum Wan,0,0,no,800,no,no,"['cook', 'Bed', 'furniture', 'Corner Unit', 'Vacuum Cleaner', 'view', 'balcony', 'Air-Conditioning']"
4177,68000000,3,2,214,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2008,Pathum Wan,1,0,no,220,no,no,"['pool', 'sauna', 'security', 'fitness']"
4178,16790000,1,1,57.89,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2021,Pathum Wan,3,0,no,800,no,no,"['pool', 'Sky Lounge', 'sauna', 'security', 'Jacuzzi', 'fitness']"
4179,23000000,2,2,136,no,1998,Pathum Wan,0,0,no,400,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
4180,36000000,2,3,157,no,2020,Pathum Wan,2,2,no,680,no,no,"['pool', 'sauna', 'security', 'Lounge', 'Launderette', 'fitness']"
4181,4300000,1,1,32,no,2017,Pathum Wan,0,0,no,690,no,no,"['balcony', 'Air-Conditioning']"
4182,10900000,1,1,44,no,2018,Pathum Wan,0,2,no,280,no,no,"['Library', 'security', 'BBQ pits', 'fitness']"
4183,54000000,3,4,216,no,2020,Pathum Wan,2,2,no,680,no,no,"['pool', 'sauna', 'security', 'Lounge', 'Launderette', 'fitness']"
4184,24518000,2,2,74.01,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,0,0,no,340,no,no,"['cook', 'Corner Unit', 'High Floor', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
4185,6800000,1,1,39,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,no,540,no,no,"['SCV/SMATV System', 'security', 'view', 'balcony', 'Air-Conditioning']"
4186,12000000,1,1,46,no,2018,Pathum Wan,0,2,no,280,no,no,"['Library', 'security', 'BBQ pits', 'fitness']"
4187,32500000,2,2,102,no,2014,Pathum Wan,0,0,no,430,790,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'tv', 'furniture', 'Iron / Ironing Board', 'Vacuum Cleaner', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
4188,5650000,1,1,42.47,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2016,Pathum Wan,0,0,no,710,no,no,"['furniture', 'Air-Conditioning', 'balcony']"
4189,10900000,1,1,44,no,2018,Pathum Wan,0,0,no,280,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
4190,28000000,3,3,178.14,no,1998,Pathum Wan,1,0,no,400,no,no,"['pool', 'sauna', 'security', 'fitness', 'Squash court']"
4191,5200000,1,1,36,no,2013,Pathum Wan,0,0,no,360,no,no,"['balcony', 'Air-Conditioning']"
4192,17722320,1,1,50,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,1,0,no,340,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4193,65000000,3,3,127,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,1,0,no,340,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4194,4750000,1,1,43,no,2008,Pathum Wan,0,0,no,690,170,no,"['pool', 'security', 'car park', 'fitness']"
4195,13390000,1,1,46,no,2018,Pathum Wan,0,2,no,280,no,no,"['Library', 'security', 'BBQ pits', 'fitness']"
4196,22000000,2,2,105,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,no,540,no,no,"['pool', 'security', 'car park', 'fitness']"
4197,75900000,3,4,258,no,2010,Pathum Wan,0,3,no,480,no,no,"['Club', 'pool', 'BBQ pits', 'Pavillion', 'security', 'car park', 'fitness']"
4198,20000000,2,2,82,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['pool', 'security', 'car park', 'fitness']"
4199,13000000,2,2,46,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,0,0,no,100,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
4200,5100000,1,1,33,no,2019,Pathum Wan,0,5,no,920,380,no,"['pool', 'Pavillion', 'Library', 'security', 'Lounge', 'Launderette', 'fitness', 'Game room']"
4201,19600000,2,1,100,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2014,Pathum Wan,1,0,no,460,no,no,"['pool', 'sauna', 'security', 'fitness']"
4202,4500000,1,1,32,no,2017,Pathum Wan,0,0,no,690,no,no,"['balcony', 'Air-Conditioning']"
4203,6200000,0,1,41,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,no,540,no,no,"['pool', 'security', 'car park', 'fitness']"
4204,16100000,1,1,57.89,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2021,Pathum Wan,1,0,no,800,no,no,"['cook', 'Washing Machine', 'Bed', 'view', 'Bathtub', 'Fridge', 'balcony', 'Air-Conditioning']"
4205,6631742,1,1,50,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,no,330,no,no,"['balcony', 'SCV/SMATV System', 'Air-Conditioning']"
4206,70000000,3,3,176,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,0,0,no,100,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
4207,34000000,3,3,178,no,1998,Pathum Wan,1,0,no,400,no,no,"['pool', 'sauna', 'security', 'fitness', 'Squash court']"
4208,7500000,1,1,45,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2016,Pathum Wan,1,1,no,no,no,no,"['pool', 'Sky Lounge', 'security', 'Lounge', 'fitness']"
4209,13800000,1,1,47.18,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,0,0,no,100,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
4210,6100000,1,1,41,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,no,540,no,no,"['pool', 'security', 'car park', 'fitness']"
4211,18500000,1,1,59,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4212,13900000,1,1,49.35,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4213,14880000,1,1,52,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4214,51000000,2,2,126,no,2014,Pathum Wan,0,0,no,430,790,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
4215,5300000,1,1,61,no,2008,Pathum Wan,0,0,no,690,170,no,"['pool', 'security', 'car park', 'fitness']"
4216,15000000,1,1,48,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4217,3500000,1,1,36,no,2013,Pathum Wan,0,3,no,730,no,no,"['Club', 'pool', 'Pavillion', 'security', 'car park', 'fitness', 'Playground']"
4218,58800000,2,2,140,no,2014,Pathum Wan,2,0,no,430,790,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'car park', 'fitness']"
4219,10500000,1,1,50,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2008,Pathum Wan,0,0,no,530,800,no,"['balcony', 'Air-Conditioning']"
4220,28500000,2,2,73,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,1,0,no,no,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4221,14220000,1,1,44,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,1,0,no,340,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4222,10400000,1,2,87,no,2008,Pathum Wan,0,0,no,320,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
4223,49900000,3,4,216,no,2020,Pathum Wan,2,2,no,680,no,no,"['pool', 'sauna', 'security', 'Lounge', 'Launderette', 'fitness']"
4224,58000000,2,2,137,no,2014,Pathum Wan,0,0,no,430,790,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
4225,19300000,1,1,43,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2017,Pathum Wan,1,0,no,340,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
4226,18500000,1,1,59,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,no,100,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
